Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,id,total_queries_count,ts_submit,ts_submit_dt,elapsed_time,scaled_elapsed_time,ts_submit_dt2
2719,5,1,-3917767778228465796,5,1170104630716,2007-01-29 21:03:50.716,131 days 22:25:56,0 days 00:59:29.422190924,2006-09-19 23:37:24.138190924
2720,5,5,2078321367984384194,21,1170104993716,2007-01-29 21:09:53.716,131 days 22:31:59,0 days 00:59:29.535857257,2006-09-19 23:37:24.251857257
2721,81,4,-4368521085654092162,315,1170123130716,2007-01-30 02:12:10.716,132 days 03:34:16,0 days 00:59:35.215103183,2006-09-19 23:37:29.931103183
2722,80,4,7793251778929513924,314,1170123724716,2007-01-30 02:22:04.716,132 days 03:44:10,0 days 00:59:35.401102636,2006-09-19 23:37:30.117102636
2723,2,8,-6092174434334598051,14,1170126259716,2007-01-30 03:04:19.716,132 days 04:26:25,0 days 00:59:36.194888181,2006-09-19 23:37:30.910888181
2724,2,8,-6961225978243274474,14,1170128157716,2007-01-30 03:35:57.716,132 days 04:58:03,0 days 00:59:36.789209665,2006-09-19 23:37:31.505209665
2725,87,1,4081876923045742772,105,1170183922716,2007-01-30 19:05:22.716,132 days 20:27:28,0 days 00:59:54.250925996,2006-09-19 23:37:48.966925996
2726,88,1,5825243577910783175,88,1170186991716,2007-01-30 19:56:31.716,132 days 21:18:37,0 days 00:59:55.211923170,2006-09-19 23:37:49.927923170
2727,88,4,-4647976961711883579,352,1170187479716,2007-01-30 20:04:39.716,132 days 21:26:45,0 days 00:59:55.364730801,2006-09-19 23:37:50.080730801
2728,88,5,-4083912578510227124,353,1170189034716,2007-01-30 20:30:34.716,132 days 21:52:40,0 days 00:59:55.851648561,2006-09-19 23:37:50.567648561
2729,10,1,3107018714209286535,10,1170190829716,2007-01-30 21:00:29.716,132 days 22:22:35,0 days 00:59:56.413717616,2006-09-19 23:37:51.129717616
2730,80,5,-1870117625531692175,321,1170192671716,2007-01-30 21:31:11.716,132 days 22:53:17,0 days 00:59:56.990503798,2006-09-19 23:37:51.706503798
2731,2,3,-6304985422668605389,4,1170193061716,2007-01-30 21:37:41.716,132 days 22:59:47,0 days 00:59:57.112624651,2006-09-19 23:37:51.828624651
2732,2,3,-8127543568621223819,4,1170193740716,2007-01-30 21:49:00.716,132 days 23:11:06,0 days 00:59:57.325240188,2006-09-19 23:37:52.041240188
2733,30,3,7329142551748812424,32,1170205552716,2007-01-31 01:05:52.716,133 days 02:27:58,0 days 01:00:01.023936383,2006-09-19 23:37:55.739936383
2734,199,3,-2503079905929636143,201,1170208723716,2007-01-31 01:58:43.716,133 days 03:20:49,0 days 01:00:02.016872857,2006-09-19 23:37:56.732872857
2735,1,1,-7312247877285176630,1,1170287336716,2007-01-31 23:48:56.716,134 days 01:11:02,0 days 01:00:26.632992392,2006-09-19 23:38:21.348992392
2736,1,1,-4559159067606575057,1,1170287678716,2007-01-31 23:54:38.716,134 days 01:16:44,0 days 01:00:26.740082986,2006-09-19 23:38:21.456082986
2737,1,1,2172051318214298341,1,1170288047716,2007-02-01 00:00:47.716,134 days 01:22:53,0 days 01:00:26.855628101,2006-09-19 23:38:21.571628101
2738,1,1,3247262346994133028,1,1170288345716,2007-02-01 00:05:45.716,134 days 01:27:51,0 days 01:00:26.948940958,2006-09-19 23:38:21.664940958
2739,1,1,7085859350183810049,1,1170289320716,2007-02-01 00:22:00.716,134 days 01:44:06,0 days 01:00:27.254243090,2006-09-19 23:38:21.970243090
2740,1,1,-5892358971067066182,1,1170293056716,2007-02-01 01:24:16.716,134 days 02:46:22,0 days 01:00:28.424098236,2006-09-19 23:38:23.140098236
2741,1,1,8536761471044710601,1,1170293546716,2007-02-01 01:32:26.716,134 days 02:54:32,0 days 01:00:28.577532128,2006-09-19 23:38:23.293532128
2742,19,5,-3873488608558423280,41,1170293651716,2007-02-01 01:34:11.716,134 days 02:56:17,0 days 01:00:28.610410820,2006-09-19 23:38:23.326410820
2743,19,5,8812467338313001737,41,1170294033716,2007-02-01 01:40:33.716,134 days 03:02:39,0 days 01:00:28.730026630,2006-09-19 23:38:23.446026630
2744,19,5,-953324694672957859,41,1170295120716,2007-02-01 01:58:40.716,134 days 03:20:46,0 days 01:00:29.070399366,2006-09-19 23:38:23.786399366
2745,19,5,-1947030630720043554,41,1170363430716,2007-02-01 20:57:10.716,134 days 22:19:16,0 days 01:00:50.460336469,2006-09-19 23:38:45.176336469
2746,19,5,7115358938777553284,41,1170364420716,2007-02-01 21:13:40.716,134 days 22:35:46,0 days 01:00:50.770335557,2006-09-19 23:38:45.486335557
2747,19,5,9186282936767909893,41,1170371652716,2007-02-01 23:14:12.716,135 days 00:36:18,0 days 01:00:53.034894555,2006-09-19 23:38:47.750894555
2748,19,5,-6098738848528615493,41,1170372837716,2007-02-01 23:33:57.716,135 days 00:56:03,0 days 01:00:53.405954070,2006-09-19 23:38:48.121954070
2749,8,6,1630389482512595817,13,1170381447716,2007-02-02 01:57:27.716,135 days 03:19:33,0 days 01:00:56.102006748,2006-09-19 23:38:50.818006748
2750,17,2,-493170074554679296,18,1170735265716,2007-02-06 04:14:25.716,139 days 05:36:31,0 days 01:02:46.893175914,2006-09-19 23:40:41.609175914
2751,8,6,-3177906369173470470,13,1170874709716,2007-02-07 18:58:29.716,140 days 20:20:35,0 days 01:03:30.557330347,2006-09-19 23:41:25.273330347
2752,8,6,3335682443847424537,13,1170876035716,2007-02-07 19:20:35.716,140 days 20:42:41,0 days 01:03:30.972541247,2006-09-19 23:41:25.688541247
2753,8,6,8755864957357118908,13,1170894844716,2007-02-08 00:34:04.716,141 days 01:56:10,0 days 01:03:36.862210797,2006-09-19 23:41:31.578210797
2754,8,1,-8760290003239996278,8,1170897001716,2007-02-08 01:10:01.716,141 days 02:32:07,0 days 01:03:37.537633054,2006-09-19 23:41:32.253633054
2755,8,6,5040022301407580120,13,1170897431716,2007-02-08 01:17:11.716,141 days 02:39:17,0 days 01:03:37.672279123,2006-09-19 23:41:32.388279123
2756,8,6,-3558268713566918872,13,1170897574716,2007-02-08 01:19:34.716,141 days 02:41:40,0 days 01:03:37.717056769,2006-09-19 23:41:32.433056769
2757,8,6,6313628666339677001,13,1170898162716,2007-02-08 01:29:22.716,141 days 02:51:28,0 days 01:03:37.901177439,2006-09-19 23:41:32.617177439
2758,8,6,3200734628259425489,13,1170898899716,2007-02-08 01:41:39.716,141 days 03:03:45,0 days 01:03:38.131954539,2006-09-19 23:41:32.847954539
2759,8,6,3556891510084349055,13,1170899035716,2007-02-08 01:43:55.716,141 days 03:06:01,0 days 01:03:38.174540272,2006-09-19 23:41:32.890540272
2760,8,6,3655156852133650440,13,1170899152716,2007-02-08 01:45:52.716,141 days 03:07:58,0 days 01:03:38.211176528,2006-09-19 23:41:32.927176528
2761,1,1,2272921311153560749,1,1170899557716,2007-02-08 01:52:37.716,141 days 03:14:43,0 days 01:03:38.337994337,2006-09-19 23:41:33.053994337
2762,8,6,4173595142498155165,13,1170900238716,2007-02-08 02:03:58.716,141 days 03:26:04,0 days 01:03:38.551236134,2006-09-19 23:41:33.267236134
2763,8,6,-814203375843854182,13,1170900427716,2007-02-08 02:07:07.716,141 days 03:29:13,0 days 01:03:38.610417778,2006-09-19 23:41:33.326417778
2764,8,1,-3860179397510245175,8,1170900863716,2007-02-08 02:14:23.716,141 days 03:36:29,0 days 01:03:38.746942629,2006-09-19 23:41:33.462942629
2765,8,6,7424018987193788368,13,1170901015716,2007-02-08 02:16:55.716,141 days 03:39:01,0 days 01:03:38.794538449,2006-09-19 23:41:33.510538449
2766,8,6,3997788570649901676,13,1170901391716,2007-02-08 02:23:11.716,141 days 03:45:17,0 days 01:03:38.912275476,2006-09-19 23:41:33.628275476
2767,1,1,1538932410711143923,1,1170901613716,2007-02-08 02:26:53.716,141 days 03:48:59,0 days 01:03:38.981790423,2006-09-19 23:41:33.697790423
2768,1,1,3594496729504625534,1,1170901669716,2007-02-08 02:27:49.716,141 days 03:49:55,0 days 01:03:38.999325725,2006-09-19 23:41:33.715325725
2769,1,1,6859023891346558804,1,1170901687716,2007-02-08 02:28:07.716,141 days 03:50:13,0 days 01:03:39.004962072,2006-09-19 23:41:33.720962072
2770,1,1,-2829965160509050233,1,1170901741716,2007-02-08 02:29:01.716,141 days 03:51:07,0 days 01:03:39.021871114,2006-09-19 23:41:33.737871114
2771,1,1,4733935858806974141,1,1170902507716,2007-02-08 02:41:47.716,141 days 04:03:53,0 days 01:03:39.261728994,2006-09-19 23:41:33.977728994
2772,1,1,474826074822579246,1,1170902580716,2007-02-08 02:43:00.716,141 days 04:05:06,0 days 01:03:39.284587513,2006-09-19 23:41:34.000587513
2773,8,6,-2014699761209360988,13,1170902746716,2007-02-08 02:45:46.716,141 days 04:07:52,0 days 01:03:39.336567158,2006-09-19 23:41:34.052567158
2774,8,6,6524406646220652929,13,1170902933716,2007-02-08 02:48:53.716,141 days 04:10:59,0 days 01:03:39.395122541,2006-09-19 23:41:34.111122541
2775,8,2,6380786971501106081,9,1170905307716,2007-02-08 03:28:27.716,141 days 04:50:33,0 days 01:03:40.138494093,2006-09-19 23:41:34.854494093
2776,8,2,2789286068685122876,9,1170905716716,2007-02-08 03:35:16.716,141 days 04:57:22,0 days 01:03:40.266564423,2006-09-19 23:41:34.982564423
2777,8,2,3073446893703260389,9,1170905802716,2007-02-08 03:36:42.716,141 days 04:58:48,0 days 01:03:40.293493637,2006-09-19 23:41:35.009493637
2778,8,2,-4190064897977058523,9,1170905892716,2007-02-08 03:38:12.716,141 days 05:00:18,0 days 01:03:40.321675372,2006-09-19 23:41:35.037675372
2779,8,2,-7315601356411697494,9,1170960799716,2007-02-08 18:53:19.716,141 days 20:15:25,0 days 01:03:57.514725826,2006-09-19 23:41:52.230725826
2780,8,2,-826917300297371866,9,1170960974716,2007-02-08 18:56:14.716,141 days 20:18:20,0 days 01:03:57.569523645,2006-09-19 23:41:52.285523645
2781,8,2,-2938966403545608131,9,1170961112716,2007-02-08 18:58:32.716,141 days 20:20:38,0 days 01:03:57.612735639,2006-09-19 23:41:52.328735639
2782,8,2,8622016644900412976,9,1170961121716,2007-02-08 18:58:41.716,141 days 20:20:47,0 days 01:03:57.615553812,2006-09-19 23:41:52.331553812
2783,1,1,3316638480885269917,1,1171295526716,2007-02-12 15:52:06.716,145 days 17:14:12,0 days 01:05:42.327922672,2006-09-19 23:43:37.043922672
2784,89,2,4482462836276531716,315,1171311409716,2007-02-12 20:16:49.716,145 days 21:38:55,0 days 01:05:47.301372694,2006-09-19 23:43:42.017372694
2785,8,6,-8283053324657668430,13,1171312610716,2007-02-12 20:36:50.716,145 days 21:58:56,0 days 01:05:47.677442295,2006-09-19 23:43:42.393442295
2786,56,1,-8427089415260993311,56,1171323274716,2007-02-12 23:34:34.716,146 days 00:56:40,0 days 01:05:51.016664799,2006-09-19 23:43:45.732664799
2787,58,2,-5084353076107456462,132,1171323621716,2007-02-12 23:40:21.716,146 days 01:02:27,0 days 01:05:51.125321045,2006-09-19 23:43:45.841321045
2788,12,1,1809002637856762523,12,1171325220716,2007-02-13 00:07:00.716,146 days 01:29:06,0 days 01:05:51.626016543,2006-09-19 23:43:46.342016543
2789,32,1,3459530976442520176,38,1171325430716,2007-02-13 00:10:30.716,146 days 01:32:36,0 days 01:05:51.691773925,2006-09-19 23:43:46.407773925
2790,26,1,-4632245090880378478,26,1171326162716,2007-02-13 00:22:42.716,146 days 01:44:48,0 days 01:05:51.920985372,2006-09-19 23:43:46.636985372
2791,26,1,-5842305211600346813,26,1171326308716,2007-02-13 00:25:08.716,146 days 01:47:14,0 days 01:05:51.966702409,2006-09-19 23:43:46.682702409
2792,50,3,-8377256339293953488,109,1171327767716,2007-02-13 00:49:27.716,146 days 02:11:33,0 days 01:05:52.423559652,2006-09-19 23:43:47.139559652
2793,45,2,5210031097655600035,73,1171330140716,2007-02-13 01:29:00.716,146 days 02:51:06,0 days 01:05:53.166618073,2006-09-19 23:43:47.882618073
2794,52,3,7368575729725650703,100,1171331047716,2007-02-13 01:44:07.716,146 days 03:06:13,0 days 01:05:53.450627339,2006-09-19 23:43:48.166627339
2795,32,1,-786033220094779957,32,1171334524716,2007-02-13 02:42:04.716,146 days 04:04:10,0 days 01:05:54.539381713,2006-09-19 23:43:49.255381713
2796,32,1,719387539334073765,32,1171335815716,2007-02-13 03:03:35.716,146 days 04:25:41,0 days 01:05:54.943633050,2006-09-19 23:43:49.659633050
2797,32,1,2607751377409541085,32,1171336241716,2007-02-13 03:10:41.716,146 days 04:32:47,0 days 01:05:55.077026597,2006-09-19 23:43:49.793026597
2798,61,1,6795998745590475203,61,1171337457716,2007-02-13 03:30:57.716,146 days 04:53:03,0 days 01:05:55.457793154,2006-09-19 23:43:50.173793154
2799,57,3,-2594433782413640782,115,1171338648716,2007-02-13 03:50:48.716,146 days 05:12:54,0 days 01:05:55.830731451,2006-09-19 23:43:50.546731451
2800,43,2,4781941712275259308,68,1171340909716,2007-02-13 04:28:29.716,146 days 05:50:35,0 days 01:05:56.538719268,2006-09-19 23:43:51.254719268
2801,31,1,-5367024455480344199,32,1171342688716,2007-02-13 04:58:08.716,146 days 06:20:14,0 days 01:05:57.095778236,2006-09-19 23:43:51.811778236
2802,34,1,1339501551136545560,34,1171344153716,2007-02-13 05:22:33.716,146 days 06:44:39,0 days 01:05:57.554514261,2006-09-19 23:43:52.270514261
2803,50,3,4898346179820205245,111,1171345191716,2007-02-13 05:39:51.716,146 days 07:01:57,0 days 01:05:57.879543608,2006-09-19 23:43:52.595543608
2804,35,1,-2166661941463774335,37,1171349536716,2007-02-13 06:52:16.716,146 days 08:14:22,0 days 01:05:59.240095163,2006-09-19 23:43:53.956095163
2805,34,1,-9033414998542582071,35,1171350223716,2007-02-13 07:03:43.716,146 days 08:25:49,0 days 01:05:59.455215743,2006-09-19 23:43:54.171215743
2806,49,2,1737214128207201240,83,1171398902716,2007-02-13 20:35:02.716,146 days 21:57:08,0 days 01:06:14.698090113,2006-09-19 23:44:09.414090113
2807,44,2,-4894007687995851720,83,1171402106716,2007-02-13 21:28:26.716,146 days 22:50:32,0 days 01:06:15.701359890,2006-09-19 23:44:10.417359890
2808,42,1,8602611239113199035,42,1171403766716,2007-02-13 21:56:06.716,146 days 23:18:12,0 days 01:06:16.221156341,2006-09-19 23:44:10.937156341
2809,53,2,4297407767279969409,77,1171405058716,2007-02-13 22:17:38.716,146 days 23:39:44,0 days 01:06:16.625720808,2006-09-19 23:44:11.341720808
2810,28,1,4797675017909000197,28,1171418665716,2007-02-14 02:04:25.716,147 days 03:26:31,0 days 01:06:20.886486057,2006-09-19 23:44:15.602486057
2811,58,4,-8028641712734501049,164,1171419186716,2007-02-14 02:13:06.716,147 days 03:35:12,0 days 01:06:21.049626992,2006-09-19 23:44:15.765626992
2812,16,1,-7491551252560319910,16,1171426873716,2007-02-14 04:21:13.716,147 days 05:43:19,0 days 01:06:23.456660318,2006-09-19 23:44:18.172660318
2813,16,5,-2035636745439055530,65,1171427338716,2007-02-14 04:28:58.716,147 days 05:51:04,0 days 01:06:23.602265950,2006-09-19 23:44:18.318265950
2814,8,6,4154643440800896121,13,1171484664716,2007-02-14 20:24:24.716,147 days 21:46:30,0 days 01:06:41.552778823,2006-09-19 23:44:36.268778823
2815,19,5,517097749315082469,41,1171498701716,2007-02-15 00:18:21.716,148 days 01:40:27,0 days 01:06:45.948190141,2006-09-19 23:44:40.664190141
2816,19,5,3945375918124515407,41,1171499122716,2007-02-15 00:25:22.716,148 days 01:47:28,0 days 01:06:46.080018036,2006-09-19 23:44:40.796018036
2817,19,5,4610008696616641225,41,1171499908716,2007-02-15 00:38:28.716,148 days 02:00:34,0 days 01:06:46.326138524,2006-09-19 23:44:41.042138524
2818,19,5,-5417540508909008399,41,1171499999716,2007-02-15 00:39:59.716,148 days 02:02:05,0 days 01:06:46.354633390,2006-09-19 23:44:41.070633390
2819,19,5,-9008879697663885883,41,1171500312716,2007-02-15 00:45:12.716,148 days 02:07:18,0 days 01:06:46.452643203,2006-09-19 23:44:41.168643203
2820,19,5,-5121414990244252510,41,1171500769716,2007-02-15 00:52:49.716,148 days 02:14:55,0 days 01:06:46.595743792,2006-09-19 23:44:41.311743792
2821,5,1,-3598558687265561327,5,1171503259716,2007-02-15 01:34:19.716,148 days 02:56:25,0 days 01:06:47.375438469,2006-09-19 23:44:42.091438469
2822,5,1,470467336333836294,5,1171505615716,2007-02-15 02:13:35.716,148 days 03:35:41,0 days 01:06:48.113173673,2006-09-19 23:44:42.829173673
2823,96,8,-7145607369967771219,139,1171506948716,2007-02-15 02:35:48.716,148 days 03:57:54,0 days 01:06:48.530576486,2006-09-19 23:44:43.246576486
2824,96,8,-4302336902793920891,139,1171509230716,2007-02-15 03:13:50.716,148 days 04:35:56,0 days 01:06:49.245140042,2006-09-19 23:44:43.961140042
2825,12,1,-3406099217102858216,12,1171568533716,2007-02-15 19:42:13.716,148 days 21:04:19,0 days 01:07:07.814711700,2006-09-19 23:45:02.530711700
2826,12,5,7112803636795708739,49,1171569648716,2007-02-15 20:00:48.716,148 days 21:22:54,0 days 01:07:08.163852088,2006-09-19 23:45:02.879852088
2827,12,5,-2924747314888887508,49,1171570257716,2007-02-15 20:10:57.716,148 days 21:33:03,0 days 01:07:08.354548497,2006-09-19 23:45:03.070548497
2828,12,1,-4366119469825132452,12,1171571984716,2007-02-15 20:39:44.716,148 days 22:01:50,0 days 01:07:08.895324684,2006-09-19 23:45:03.611324684
2829,12,1,624445949276835209,12,1171572207716,2007-02-15 20:43:27.716,148 days 22:05:33,0 days 01:07:08.965152762,2006-09-19 23:45:03.681152762
2830,5,5,8117436116388503264,21,1171572665716,2007-02-15 20:51:05.716,148 days 22:13:11,0 days 01:07:09.108566482,2006-09-19 23:45:03.824566482
2831,12,1,7237768174320426425,12,1171574346716,2007-02-15 21:19:06.716,148 days 22:41:12,0 days 01:07:09.634938671,2006-09-19 23:45:04.350938671
2832,80,5,3903654686141632739,321,1171575230716,2007-02-15 21:33:50.716,148 days 22:55:56,0 days 01:07:09.911745938,2006-09-19 23:45:04.627745938
2833,10,1,119141933561767538,10,1171575781716,2007-02-15 21:43:01.716,148 days 23:05:07,0 days 01:07:10.084280784,2006-09-19 23:45:04.800280784
2834,28,4,8158018662773691605,81,1171576036716,2007-02-15 21:47:16.716,148 days 23:09:22,0 days 01:07:10.164129034,2006-09-19 23:45:04.880129034
2835,11,1,8768700439425414698,20,1171576406716,2007-02-15 21:53:26.716,148 days 23:15:32,0 days 01:07:10.279987279,2006-09-19 23:45:04.995987279
2836,4,1,-2301584096853048784,4,1171577460716,2007-02-15 22:11:00.716,148 days 23:33:06,0 days 01:07:10.610026713,2006-09-19 23:45:05.326026713
2837,20,4,-7818564459457157717,62,1171578238716,2007-02-15 22:23:58.716,148 days 23:46:04,0 days 01:07:10.853642158,2006-09-19 23:45:05.569642158
2838,64,4,7360773429156561941,234,1171579895716,2007-02-15 22:51:35.716,149 days 00:13:41,0 days 01:07:11.372499218,2006-09-19 23:45:06.088499218
2839,8,6,-5501710914988130647,13,1171584316716,2007-02-16 00:05:16.716,149 days 01:27:22,0 days 01:07:12.756848683,2006-09-19 23:45:07.472848683
2840,13,1,-6541022050177966510,20,1171585981716,2007-02-16 00:33:01.716,149 days 01:55:07,0 days 01:07:13.278210786,2006-09-19 23:45:07.994210786
2841,30,1,-350093273597735617,30,1171586888716,2007-02-16 00:48:08.716,149 days 02:10:14,0 days 01:07:13.562220052,2006-09-19 23:45:08.278220052
2842,10,1,6299201812190417982,10,1171587082716,2007-02-16 00:51:22.716,149 days 02:13:28,0 days 01:07:13.622967348,2006-09-19 23:45:08.338967348
2843,19,5,-2289872028524648502,41,1171587710716,2007-02-16 01:01:50.716,149 days 02:23:56,0 days 01:07:13.819613235,2006-09-19 23:45:08.535613235
2844,10,1,1195487891927742769,10,1171587774716,2007-02-16 01:02:54.716,149 days 02:25:00,0 days 01:07:13.839653580,2006-09-19 23:45:08.555653580
2845,193,5,7989036000679097176,389,1171587970716,2007-02-16 01:06:10.716,149 days 02:28:16,0 days 01:07:13.901027137,2006-09-19 23:45:08.617027137
2846,4,1,-214668737981943592,4,1171588532716,2007-02-16 01:15:32.716,149 days 02:37:38,0 days 01:07:14.077006417,2006-09-19 23:45:08.793006417
2847,16,1,-1491579991410416342,16,1171589207716,2007-02-16 01:26:47.716,149 days 02:48:53,0 days 01:07:14.288369432,2006-09-19 23:45:09.004369432
2848,8,4,-3866904036363749013,28,1171590262716,2007-02-16 01:44:22.716,149 days 03:06:28,0 days 01:07:14.618721996,2006-09-19 23:45:09.334721996
2849,4,3,-8502385378201375610,16,1171590470716,2007-02-16 01:47:50.716,149 days 03:09:56,0 days 01:07:14.683853118,2006-09-19 23:45:09.399853118
2850,8,4,-1747154736016504597,21,1171591653716,2007-02-16 02:07:33.716,149 days 03:29:39,0 days 01:07:15.054286372,2006-09-19 23:45:09.770286372
2851,4,1,7216758363229888840,8,1171592871716,2007-02-16 02:27:51.716,149 days 03:49:57,0 days 01:07:15.435679190,2006-09-19 23:45:10.151679190
2852,4,1,7303291238004016974,8,1171593432716,2007-02-16 02:37:12.716,149 days 03:59:18,0 days 01:07:15.611345340,2006-09-19 23:45:10.327345340
2853,80,4,2854918992409531151,254,1171594127716,2007-02-16 02:48:47.716,149 days 04:10:53,0 days 01:07:15.828970963,2006-09-19 23:45:10.544970963
2854,77,1,-5624026162455428362,150,1171598661716,2007-02-16 04:04:21.716,149 days 05:26:27,0 days 01:07:17.248704162,2006-09-19 23:45:11.964704162
2855,80,5,-7894813240407419572,321,1171600233716,2007-02-16 04:30:33.716,149 days 05:52:39,0 days 01:07:17.740945138,2006-09-19 23:45:12.456945138
2856,32,4,7250765865150665105,103,1171602559716,2007-02-16 05:09:19.716,149 days 06:31:25,0 days 01:07:18.469286431,2006-09-19 23:45:13.185286431
2857,12,5,-8900147419470037686,49,1171603811716,2007-02-16 05:30:11.716,149 days 06:52:17,0 days 01:07:18.861325682,2006-09-19 23:45:13.577325682
2858,108,4,-7210196970078031394,433,1171654897716,2007-02-16 19:41:37.716,149 days 21:03:43,0 days 01:07:34.857904907,2006-09-19 23:45:29.573904907
2859,102,4,-1601017647990644814,304,1171657973716,2007-02-16 20:32:53.716,149 days 21:54:59,0 days 01:07:35.821093994,2006-09-19 23:45:30.537093994
2860,108,5,7973434960745903800,433,1171661164716,2007-02-16 21:26:04.716,149 days 22:48:10,0 days 01:07:36.820293076,2006-09-19 23:45:31.536293076
2861,8,6,3664921962951775049,13,1171667696716,2007-02-16 23:14:56.716,150 days 00:37:02,0 days 01:07:38.865660799,2006-09-19 23:45:33.581660799
2862,101,2,-8051616995076859422,152,1171668205716,2007-02-16 23:23:25.716,150 days 00:45:31,0 days 01:07:39.025044168,2006-09-19 23:45:33.741044168
2863,3,1,-3773849314842564097,3,1171675944716,2007-02-17 01:32:24.716,150 days 02:54:30,0 days 01:07:41.448360275,2006-09-19 23:45:36.164360275
2864,11,1,793940661618764438,11,1171676258716,2007-02-17 01:37:38.716,150 days 02:59:44,0 days 01:07:41.546683218,2006-09-19 23:45:36.262683218
2865,102,1,-5784209300597468449,149,1171677020716,2007-02-17 01:50:20.716,150 days 03:12:26,0 days 01:07:41.785288577,2006-09-19 23:45:36.501288577
2866,1,1,628018836980787819,1,1171678620716,2007-02-17 02:17:00.716,150 days 03:39:06,0 days 01:07:42.286297205,2006-09-19 23:45:37.002297205
2867,108,5,6978923674458865931,433,1171679039716,2007-02-17 02:23:59.716,150 days 03:46:05,0 days 01:07:42.417498839,2006-09-19 23:45:37.133498839
2868,18,5,-4288872907351032142,73,1171681898716,2007-02-17 03:11:38.716,150 days 04:33:44,0 days 01:07:43.312738631,2006-09-19 23:45:38.028738631
2869,32,5,-2950186070750977422,129,1171686047716,2007-02-17 04:20:47.716,150 days 05:42:53,0 days 01:07:44.611916629,2006-09-19 23:45:39.327916629
2870,32,5,-6795791867907163117,129,1171688129716,2007-02-17 04:55:29.716,150 days 06:17:35,0 days 01:07:45.263854106,2006-09-19 23:45:39.979854106
2871,6,1,-4814618201641197870,6,1171742384716,2007-02-17 19:59:44.716,150 days 21:21:50,0 days 01:08:02.252743544,2006-09-19 23:45:56.968743544
2872,34,1,-3382643297591519935,34,1171743066716,2007-02-17 20:11:06.716,150 days 21:33:12,0 days 01:08:02.466298471,2006-09-19 23:45:57.182298471
2873,100,5,-1347491141730884964,401,1171743653716,2007-02-17 20:20:53.716,150 days 21:42:59,0 days 01:08:02.650106012,2006-09-19 23:45:57.366106012
2874,116,1,-745363169674213811,179,1171746555716,2007-02-17 21:09:15.716,150 days 22:31:21,0 days 01:08:03.558810410,2006-09-19 23:45:58.274810410
2875,18,1,7476153259257934046,18,1171747831716,2007-02-17 21:30:31.716,150 days 22:52:37,0 days 01:08:03.958364791,2006-09-19 23:45:58.674364791
2876,58,1,-7503802866314134359,58,1171748279716,2007-02-17 21:37:59.716,150 days 23:00:05,0 days 01:08:04.098647207,2006-09-19 23:45:58.814647207
2877,18,1,-9156938850861521144,18,1171748861716,2007-02-17 21:47:41.716,150 days 23:09:47,0 days 01:08:04.280889095,2006-09-19 23:45:58.996889095
2878,100,5,7390882637567084688,401,1171749227716,2007-02-17 21:53:47.716,150 days 23:15:53,0 days 01:08:04.395494819,2006-09-19 23:45:59.111494819
2879,58,1,3874992207982471885,58,1171754472716,2007-02-17 23:21:12.716,151 days 00:43:18,0 days 01:08:06.037863727,2006-09-19 23:46:00.753863727
2880,58,1,4504415392173689761,58,1171755052716,2007-02-17 23:30:52.716,151 days 00:52:58,0 days 01:08:06.219479354,2006-09-19 23:46:00.935479354
2881,87,1,8607953454000553371,90,1171755396716,2007-02-17 23:36:36.716,151 days 00:58:42,0 days 01:08:06.327196209,2006-09-19 23:46:01.043196209
2882,68,1,-6124332578191434754,68,1171756047716,2007-02-17 23:47:27.716,151 days 01:09:33,0 days 01:08:06.531044095,2006-09-19 23:46:01.247044095
2883,64,1,-7780645177450367595,64,1171756377716,2007-02-17 23:52:57.716,151 days 01:15:03,0 days 01:08:06.634377124,2006-09-19 23:46:01.350377124
2884,115,2,5608272997834570913,153,1171756853716,2007-02-18 00:00:53.716,151 days 01:22:59,0 days 01:08:06.783427191,2006-09-19 23:46:01.499427191
2885,13,1,6715923348391481029,13,1171758633716,2007-02-18 00:30:33.716,151 days 01:52:39,0 days 01:08:07.340799289,2006-09-19 23:46:02.056799289
2886,100,5,-3715737821629082621,401,1171759029716,2007-02-18 00:37:09.716,151 days 01:59:15,0 days 01:08:07.464798925,2006-09-19 23:46:02.180798925
2887,100,5,-2403573667972824088,401,1171761475716,2007-02-18 01:17:55.716,151 days 02:40:01,0 days 01:08:08.230715864,2006-09-19 23:46:02.946715864
2888,100,5,-1336217830417297947,401,1171767903716,2007-02-18 03:05:03.716,151 days 04:27:09,0 days 01:08:10.243518026,2006-09-19 23:46:04.959518026
2889,100,5,-7847528966181803858,401,1171771105716,2007-02-18 03:58:25.716,151 days 05:20:31,0 days 01:08:11.246161543,2006-09-19 23:46:05.962161543
2890,100,5,4929750717498670953,401,1171774288716,2007-02-18 04:51:28.716,151 days 06:13:34,0 days 01:08:12.242855582,2006-09-19 23:46:06.958855582
2891,100,5,-1776623158340071267,401,1171777393716,2007-02-18 05:43:13.716,151 days 07:05:19,0 days 01:08:13.215125450,2006-09-19 23:46:07.931125450
2892,100,5,-1691910280170805934,401,1171780066716,2007-02-18 06:27:46.716,151 days 07:49:52,0 days 01:08:14.052122989,2006-09-19 23:46:08.768122989
2893,100,5,-434031621995140418,401,1171783281716,2007-02-18 07:21:21.716,151 days 08:43:27,0 days 01:08:15.058837200,2006-09-19 23:46:09.774837200
