Unnamed: 0;max_concurrent_tasks;aggregation_queries_count;total_queries_count;ts_submit;ts_submit_dt;ts_submit_dt2;standard_queries_count;first_name_queries_count;last_name_queries_count;country_queries_count;other_queries_count
1738;1;20;260;1163243215716;2006-11-11 11:06:55.716;2006-09-19 23:01:35.620619786;240;108;26;60;46
1739;1;20;260;1163243713716;2006-11-11 11:15:13.716;2006-09-19 23:01:35.776558722;240;53;60;60;67
1740;1;10;10;1163291761716;2006-11-12 00:36:01.716;2006-09-19 23:01:50.821847814;0;0;0;0;0
1741;1;10;10;1163292309716;2006-11-12 00:45:09.716;2006-09-19 23:01:50.993443269;0;0;0;0;0
1742;1;10;190;1163293053716;2006-11-12 00:57:33.716;2006-09-19 23:01:51.226412281;180;44;45;45;46
1743;1;10;10;1163293190716;2006-11-12 00:59:50.716;2006-09-19 23:01:51.269311145;0;0;0;0;0
1744;1;10;140;1163293457716;2006-11-12 01:04:17.716;2006-09-19 23:01:51.352916959;130;31;32;32;35
1745;1;20;330;1163294492716;2006-11-12 01:21:32.716;2006-09-19 23:01:51.677006916;310;134;75;69;32
1746;1;30;40;1163294783716;2006-11-12 01:26:23.716;2006-09-19 23:01:51.768127860;10;5;1;2;2
1747;1;30;40;1163295012716;2006-11-12 01:30:12.716;2006-09-19 23:01:51.839834720;10;3;2;2;3
1748;2;20;510;1163396326716;2006-11-13 05:38:46.716;2006-09-19 23:02:23.564327292;490;105;122;122;141
1749;2;20;510;1163399384716;2006-11-13 06:29:44.716;2006-09-19 23:02:24.521880032;490;169;118;119;84
1750;1;10;10;1163400764716;2006-11-13 06:52:44.716;2006-09-19 23:02:24.953999973;0;0;0;0;0
1751;1;10;10;1163405596716;2006-11-13 08:13:16.716;2006-09-19 23:02:26.467046029;0;0;0;0;0
1752;1;10;10;1163405658716;2006-11-13 08:14:18.716;2006-09-19 23:02:26.486460113;0;0;0;0;0
1753;1;10;10;1163405844716;2006-11-13 08:17:24.716;2006-09-19 23:02:26.544702366;0;0;0;0;0
1754;1;20;260;1163406112716;2006-11-13 08:21:52.716;2006-09-19 23:02:26.628621311;240;54;60;60;66
1755;1;50;210;1163448168716;2006-11-13 20:02:48.716;2006-09-19 23:02:39.797633093;160;42;40;40;38
1756;1;50;210;1163448819716;2006-11-13 20:13:39.716;2006-09-19 23:02:40.001480978;160;51;40;40;29
1757;3;50;3210;1163449182716;2006-11-13 20:19:42.716;2006-09-19 23:02:40.115147311;3160;1021;774;754;611
1758;1;50;210;1163450128716;2006-11-13 20:35:28.716;2006-09-19 23:02:40.411368662;160;57;33;40;30
1759;3;50;3210;1163450141716;2006-11-13 20:35:41.716;2006-09-19 23:02:40.415439357;3160;1440;485;708;527
1760;1;50;290;1163451633716;2006-11-13 21:00:33.716;2006-09-19 23:02:40.882629902;240;61;60;60;59
1761;1;50;210;1163451690716;2006-11-13 21:01:30.716;2006-09-19 23:02:40.900478335;160;42;40;40;38
1762;2;20;510;1163451741716;2006-11-13 21:02:21.716;2006-09-19 23:02:40.916447985;490;109;122;122;137
1763;1;50;210;1163455506716;2006-11-13 22:05:06.716;2006-09-19 23:02:42.095383912;160;54;37;37;32
1764;1;30;120;1163465312716;2006-11-14 00:48:32.716;2006-09-19 23:02:45.165940540;90;42;20;12;16
1765;1;20;70;1163465848716;2006-11-14 00:57:28.716;2006-09-19 23:02:45.333778430;50;19;11;12;8
1766;1;30;120;1163466402716;2006-11-14 01:06:42.716;2006-09-19 23:02:45.507252667;90;31;22;19;18
1767;1;20;70;1163466753716;2006-11-14 01:12:33.716;2006-09-19 23:02:45.617161435;50;17;11;12;10
1768;2;20;510;1163467455716;2006-11-14 01:24:15.716;2006-09-19 23:02:45.836978970;490;216;106;101;67
1769;1;10;20;1163469195716;2006-11-14 01:53:15.716;2006-09-19 23:02:46.381825853;10;4;2;2;2
1770;1;30;120;1163469463716;2006-11-14 01:57:43.716;2006-09-19 23:02:46.465744798;90;29;22;22;17
1771;1;10;240;1163469544716;2006-11-14 01:59:04.716;2006-09-19 23:02:46.491108360;230;63;57;57;53
1772;1;50;210;1163483995716;2006-11-14 05:59:55.716;2006-09-19 23:02:51.016155660;160;50;39;39;32
1773;2;50;1980;1163484970716;2006-11-14 06:16:10.716;2006-09-19 23:02:51.321457793;1930;737;380;467;346
1774;2;50;1890;1163487450716;2006-11-14 06:57:30.716;2006-09-19 23:02:52.098021166;1840;426;460;460;494
1775;1;10;60;1163488283716;2006-11-14 07:11:23.716;2006-09-19 23:02:52.358858783;50;12;12;12;14
1776;1;10;20;1163490088716;2006-11-14 07:41:28.716;2006-09-19 23:02:52.924059141;10;5;2;1;2
1777;1;20;260;1163491613716;2006-11-14 08:06:53.716;2006-09-19 23:02:53.401582989;240;82;55;55;48
1778;1;90;400;1163492856716;2006-11-14 08:27:36.716;2006-09-19 23:02:53.790804067;310;68;77;77;88
1779;4;40;1770;1163496142716;2006-11-14 09:22:22.716;2006-09-19 23:02:54.819750536;1730;677;323;413;317
1780;2;20;510;1163498880716;2006-11-14 10:08:00.716;2006-09-19 23:02:55.677101550;490;121;122;122;125
1781;2;20;510;1163499718716;2006-11-14 10:21:58.716;2006-09-19 23:02:55.939504819;490;245;61;89;95
1782;1;20;260;1163502056716;2006-11-14 11:00:56.716;2006-09-19 23:02:56.671603677;240;67;60;60;53
1783;4;50;2030;1163505884716;2006-11-14 12:04:44.716;2006-09-19 23:02:57.870266819;1980;547;495;495;443
1784;1;30;130;1163532070716;2006-11-14 19:21:10.716;2006-09-19 23:03:06.069899273;100;37;18;25;20
1785;1;20;110;1163535793716;2006-11-14 20:23:13.716;2006-09-19 23:03:07.235683724;90;36;22;17;15
1786;4;50;2030;1163536272716;2006-11-14 20:31:12.716;2006-09-19 23:03:07.385673182;1980;645;477;463;395
1787;1;30;120;1163536500716;2006-11-14 20:35:00.716;2006-09-19 23:03:07.457066911;90;32;19;22;17
1788;1;20;110;1163537224716;2006-11-14 20:47:04.716;2006-09-19 23:03:07.683773315;90;23;22;22;23
1789;2;10;1050;1163537522716;2006-11-14 20:52:02.716;2006-09-19 23:03:07.777086172;1040;502;239;205;94
1790;1;30;120;1163537764716;2006-11-14 20:56:04.716;2006-09-19 23:03:07.852863727;90;43;12;21;14
1791;2;10;660;1163538010716;2006-11-14 21:00:10.716;2006-09-19 23:03:07.929893804;650;141;162;162;185
1792;1;20;110;1163538693716;2006-11-14 21:11:33.716;2006-09-19 23:03:08.143761862;90;20;22;22;26
1793;2;50;2010;1163538778716;2006-11-14 21:12:58.716;2006-09-19 23:03:08.170377945;1960;628;467;480;385
1794;1;20;70;1163539930716;2006-11-14 21:32:10.716;2006-09-19 23:03:08.531104157;50;14;12;12;12
1795;1;30;120;1163540545716;2006-11-14 21:42:25.716;2006-09-19 23:03:08.723679348;90;32;18;22;18
1796;1;10;10;1163540703716;2006-11-14 21:45:03.716;2006-09-19 23:03:08.773153950;0;0;0;0;0
1797;1;10;10;1163540883716;2006-11-14 21:48:03.716;2006-09-19 23:03:08.829517421;0;0;0;0;0
1798;1;10;10;1163541062716;2006-11-14 21:51:02.716;2006-09-19 23:03:08.885567761;0;0;0;0;0
1799;1;10;10;1163541124716;2006-11-14 21:52:04.716;2006-09-19 23:03:08.904981846;0;0;0;0;0
1800;1;10;10;1163541156716;2006-11-14 21:52:36.716;2006-09-19 23:03:08.915002018;0;0;0;0;0
1801;1;10;10;1163541188716;2006-11-14 21:53:08.716;2006-09-19 23:03:08.925022191;0;0;0;0;0
1802;1;10;10;1163541216716;2006-11-14 21:53:36.716;2006-09-19 23:03:08.933789842;0;0;0;0;0
1803;4;50;2030;1163541319716;2006-11-14 21:55:19.716;2006-09-19 23:03:08.966042272;1980;915;273;489;303
1804;1;20;70;1163542497716;2006-11-14 22:14:57.716;2006-09-19 23:03:09.334909874;50;16;12;12;10
1805;1;30;120;1163543035716;2006-11-14 22:23:55.716;2006-09-19 23:03:09.503374025;90;27;22;22;19
1806;2;20;510;1163543376716;2006-11-14 22:29:36.716;2006-09-19 23:03:09.610151489;490;111;122;122;135
1807;1;20;70;1163543875716;2006-11-14 22:37:55.716;2006-09-19 23:03:09.766403555;50;23;6;11;10
1808;1;40;150;1163545543716;2006-11-14 23:05:43.716;2006-09-19 23:03:10.288705049;110;26;27;27;30
1809;1;30;120;1163546080716;2006-11-14 23:14:40.716;2006-09-19 23:03:10.456856070;90;23;22;22;23
1810;1;80;390;1163546152716;2006-11-14 23:15:52.716;2006-09-19 23:03:10.479401458;310;102;74;75;59
1811;1;20;70;1163547213716;2006-11-14 23:33:33.716;2006-09-19 23:03:10.811632805;50;22;12;11;5
1812;1;30;220;1163550252716;2006-11-15 00:24:12.716;2006-09-19 23:03:11.763236067;190;93;36;42;19
1813;1;20;110;1163554185716;2006-11-15 01:29:45.716;2006-09-19 23:03:12.994777900;90;19;22;22;27
1814;1;20;260;1163568974716;2006-11-15 05:36:14.716;2006-09-19 23:03:17.625663273;240;117;31;45;47
1815;2;20;510;1163569555716;2006-11-15 05:45:55.716;2006-09-19 23:03:17.807592031;490;102;122;122;144
1816;1;20;260;1163570624716;2006-11-15 06:03:44.716;2006-09-19 23:03:18.142328420;240;112;59;32;37
1817;1;10;10;1163570913716;2006-11-15 06:08:33.716;2006-09-19 23:03:18.232823104;0;0;0;0;0
1818;1;10;10;1163571111716;2006-11-15 06:11:51.716;2006-09-19 23:03:18.294822921;0;0;0;0;0
1819;1;20;260;1163576230716;2006-11-15 07:37:10.716;2006-09-19 23:03:19.897737400;240;103;32;57;48
1820;2;20;510;1163578498716;2006-11-15 08:14:58.716;2006-09-19 23:03:20.607917130;490;144;122;122;102
1821;1;10;10;1163578539716;2006-11-15 08:15:39.716;2006-09-19 23:03:20.620755476;0;0;0;0;0
1822;1;10;10;1163580466716;2006-11-15 08:47:46.716;2006-09-19 23:03:21.224157742;0;0;0;0;0
1823;4;20;1010;1163580568716;2006-11-15 08:49:28.716;2006-09-19 23:03:21.256097042;990;484;199;118;189
1824;1;10;10;1163621037716;2006-11-15 20:03:57.716;2006-09-19 23:03:33.928170891;0;0;0;0;0
1825;1;30;120;1163621134716;2006-11-15 20:05:34.716;2006-09-19 23:03:33.958544539;90;20;22;22;26
1826;1;20;70;1163621609716;2006-11-15 20:13:29.716;2006-09-19 23:03:34.107281475;50;15;12;12;11
1827;1;30;120;1163622287716;2006-11-15 20:24:47.716;2006-09-19 23:03:34.319583881;90;31;22;20;17
1828;1;30;120;1163622403716;2006-11-15 20:26:43.716;2006-09-19 23:03:34.355907007;90;27;22;22;19
1829;1;30;220;1163622508716;2006-11-15 20:28:28.716;2006-09-19 23:03:34.388785698;190;49;47;47;47
1830;1;30;220;1163622843716;2006-11-15 20:34:03.716;2006-09-19 23:03:34.493684379;190;67;46;39;38
1831;1;30;220;1163623544716;2006-11-15 20:45:44.716;2006-09-19 23:03:34.713188784;190;42;47;47;54
1832;1;20;110;1163623813716;2006-11-15 20:50:13.716;2006-09-19 23:03:34.797420860;90;37;20;17;16
1833;1;30;220;1163624375716;2006-11-15 20:59:35.716;2006-09-19 23:03:34.973400140;190;49;47;47;47
1834;1;30;120;1163624472716;2006-11-15 21:01:12.716;2006-09-19 23:03:35.003773789;90;18;22;22;28
1835;1;20;110;1163624694716;2006-11-15 21:04:54.716;2006-09-19 23:03:35.073288736;90;42;13;20;15
1836;1;20;90;1163624810716;2006-11-15 21:06:50.716;2006-09-19 23:03:35.109611861;70;24;15;17;14
1837;1;30;120;1163625858716;2006-11-15 21:24:18.716;2006-09-19 23:03:35.437772512;90;32;22;21;15
1838;1;30;120;1163625998716;2006-11-15 21:26:38.716;2006-09-19 23:03:35.481610767;90;22;22;22;24
1839;1;30;220;1163626326716;2006-11-15 21:32:06.716;2006-09-19 23:03:35.584317536;190;86;35;42;27
1840;1;30;220;1163626544716;2006-11-15 21:35:44.716;2006-09-19 23:03:35.652579962;190;93;39;34;24
1841;1;20;170;1163626664716;2006-11-15 21:37:44.716;2006-09-19 23:03:35.690155609;150;44;37;37;32
1842;1;10;290;1163627799716;2006-11-15 21:56:39.716;2006-09-19 23:03:36.045558604;280;61;70;70;79
1843;1;30;220;1163628227716;2006-11-15 22:03:47.716;2006-09-19 23:03:36.179578412;190;81;43;45;21
1844;1;20;230;1163629388716;2006-11-15 22:23:08.716;2006-09-19 23:03:36.543122797;210;55;52;52;51
1845;1;10;110;1163633163716;2006-11-15 23:26:03.716;2006-09-19 23:03:37.725190029;100;21;25;25;29
1846;1;10;120;1163633868716;2006-11-15 23:37:48.716;2006-09-19 23:03:37.945946955;110;30;27;27;26
1847;1;20;80;1163635326716;2006-11-16 00:02:06.716;2006-09-19 23:03:38.402491067;60;16;15;15;14
1848;1;20;210;1163636157716;2006-11-16 00:15:57.716;2006-09-19 23:03:38.662702423;190;57;47;47;39
1849;1;30;220;1163637110716;2006-11-16 00:31:50.716;2006-09-19 23:03:38.961115687;190;63;46;43;38
1850;1;30;220;1163638654716;2006-11-16 00:57:34.716;2006-09-19 23:03:39.444589013;190;92;47;18;33
1851;1;20;170;1163638969716;2006-11-16 01:02:49.716;2006-09-19 23:03:39.543225087;150;66;37;21;26
1852;1;80;470;1163640760716;2006-11-16 01:32:40.716;2006-09-19 23:03:40.104041619;390;110;97;97;86
1853;1;80;470;1163641825716;2006-11-16 01:50:25.716;2006-09-19 23:03:40.437525487;390;190;75;60;65
1854;1;20;170;1163642098716;2006-11-16 01:54:58.716;2006-09-19 23:03:40.523010084;150;41;37;37;35
1855;1;80;470;1163642342716;2006-11-16 01:59:02.716;2006-09-19 23:03:40.599413900;390;183;51;95;61
1856;2;20;510;1163642433716;2006-11-16 02:00:33.716;2006-09-19 23:03:40.627908766;490;140;122;122;106
1857;1;20;170;1163642601716;2006-11-16 02:03:21.716;2006-09-19 23:03:40.680514672;150;63;37;26;24
1858;1;20;170;1163642958716;2006-11-16 02:09:18.716;2006-09-19 23:03:40.792302222;150;60;30;36;24
1859;1;80;470;1163643258716;2006-11-16 02:14:18.716;2006-09-19 23:03:40.886241340;390;120;96;96;78
1860;1;80;470;1163643636716;2006-11-16 02:20:36.716;2006-09-19 23:03:41.004604628;390;121;95;97;77
1861;1;20;170;1163643899716;2006-11-16 02:24:59.716;2006-09-19 23:03:41.086957921;150;52;36;36;26
1862;1;80;470;1163644004716;2006-11-16 02:26:44.716;2006-09-19 23:03:41.119836612;390;129;87;97;77
1863;1;20;170;1163644401716;2006-11-16 02:33:21.716;2006-09-19 23:03:41.244149378;150;37;37;37;39
1864;1;80;470;1163644542716;2006-11-16 02:35:42.716;2006-09-19 23:03:41.288300763;390;191;24;97;78
1865;1;20;170;1163644787716;2006-11-16 02:39:47.716;2006-09-19 23:03:41.365017709;150;37;37;37;39
1866;1;80;470;1163644967716;2006-11-16 02:42:47.716;2006-09-19 23:03:41.421381180;390;106;97;97;90
1867;1;20;170;1163644999716;2006-11-16 02:43:19.716;2006-09-19 23:03:41.431401353;150;61;27;36;26
1868;1;10;200;1163645361716;2006-11-16 02:49:21.716;2006-09-19 23:03:41.544754555;190;84;42;40;24
1869;1;80;480;1163645477716;2006-11-16 02:51:17.716;2006-09-19 23:03:41.581077680;400;113;100;100;87
1870;2;20;520;1163645937716;2006-11-16 02:58:57.716;2006-09-19 23:03:41.725117661;500;154;122;124;100
1871;1;20;110;1163646213716;2006-11-16 03:03:33.716;2006-09-19 23:03:41.811541649;90;27;22;22;19
1872;6;80;2570;1163646256716;2006-11-16 03:04:16.716;2006-09-19 23:03:41.825006256;2490;911;572;590;417
1873;1;20;30;1163646540716;2006-11-16 03:09:00.716;2006-09-19 23:03:41.913935287;10;2;2;2;4
1874;8;80;3080;1163648185716;2006-11-16 03:36:25.716;2006-09-19 23:03:42.429034783;3000;1137;648;661;554
1875;10;80;3510;1163650697716;2006-11-16 04:18:17.716;2006-09-19 23:03:43.215618328;3430;1429;826;564;611
1876;1;10;80;1163652838716;2006-11-16 04:53:58.716;2006-09-19 23:03:43.886030498;70;21;17;17;15
1877;2;20;510;1163653602716;2006-11-16 05:06:42.716;2006-09-19 23:03:44.125262118;490;186;87;119;98
1878;1;10;10;1163655716716;2006-11-16 05:41:56.716;2006-09-19 23:03:44.787219768;0;0;0;0;0
1879;2;20;510;1163655720716;2006-11-16 05:42:00.716;2006-09-19 23:03:44.788472289;490;98;122;122;148
1880;2;50;2010;1163657334716;2006-11-16 06:08:54.716;2006-09-19 23:03:45.293864742;1960;538;490;490;442
1881;2;20;510;1163661266716;2006-11-16 07:14:26.716;2006-09-19 23:03:46.525093445;490;128;122;122;118
1882;2;20;510;1163663736716;2006-11-16 07:55:36.716;2006-09-19 23:03:47.298525514;490;239;83;117;51
1883;2;20;510;1163665602716;2006-11-16 08:26:42.716;2006-09-19 23:03:47.882826827;490;166;112;115;97
1884;3;80;1390;1163704818716;2006-11-16 19:20:18.716;2006-09-19 23:04:00.162548294;1310;453;273;322;262
1885;1;20;310;1163705278716;2006-11-16 19:27:58.716;2006-09-19 23:04:00.306588274;290;90;70;72;58
1886;3;80;1400;1163705757716;2006-11-16 19:35:57.716;2006-09-19 23:04:00.456577732;1320;352;330;330;308
1887;3;80;1390;1163706603716;2006-11-16 19:50:03.716;2006-09-19 23:04:00.721486044;1310;437;296;323;254
1888;1;10;20;1163706612716;2006-11-16 19:50:12.716;2006-09-19 23:04:00.724304218;10;2;2;2;4
1889;1;30;220;1163706957716;2006-11-16 19:55:57.716;2006-09-19 23:04:00.832334203;190;50;47;47;46
1890;1;10;10;1163707357716;2006-11-16 20:02:37.716;2006-09-19 23:04:00.957586360;0;0;0;0;0
1891;3;80;1390;1163707535716;2006-11-16 20:05:35.716;2006-09-19 23:04:01.013323570;1310;420;309;322;259
1892;4;40;2000;1163707712716;2006-11-16 20:08:32.716;2006-09-19 23:04:01.068747649;1960;772;407;392;389
1893;3;80;1390;1163708288716;2006-11-16 20:18:08.716;2006-09-19 23:04:01.249110755;1310;363;327;327;293
1894;1;20;260;1163708730716;2006-11-16 20:25:30.716;2006-09-19 23:04:01.387514389;240;66;60;60;54
1895;3;80;1400;1163709642716;2006-11-16 20:40:42.716;2006-09-19 23:04:01.673089306;1320;345;330;330;315
1896;3;80;1390;1163710543716;2006-11-16 20:55:43.716;2006-09-19 23:04:01.955219790;1310;540;263;319;188
1897;1;20;260;1163710995716;2006-11-16 21:03:15.716;2006-09-19 23:04:02.096754727;240;48;60;60;72
1898;3;80;1390;1163711642716;2006-11-16 21:14:02.716;2006-09-19 23:04:02.299350091;1310;605;169;280;256
1899;1;20;170;1163712019716;2006-11-16 21:20:19.716;2006-09-19 23:04:02.417400249;150;54;33;33;30
1900;1;20;260;1163712653716;2006-11-16 21:30:53.716;2006-09-19 23:04:02.615924918;240;118;28;50;44
1901;3;80;1390;1163712667716;2006-11-16 21:31:07.716;2006-09-19 23:04:02.620308743;1310;577;236;323;174
1902;1;20;380;1163712771716;2006-11-16 21:32:51.716;2006-09-19 23:04:02.652874304;360;104;90;90;76
1903;1;10;10;1163713077716;2006-11-16 21:37:57.716;2006-09-19 23:04:02.748692204;0;0;0;0;0
1904;1;20;260;1163713608716;2006-11-16 21:46:48.716;2006-09-19 23:04:02.914964443;240;96;52;46;46
1905;2;80;920;1163713672716;2006-11-16 21:47:52.716;2006-09-19 23:04:02.935004788;840;339;133;202;166
1906;4;20;1020;1163713976716;2006-11-16 21:52:56.716;2006-09-19 23:04:03.030196427;1000;309;250;242;199
1907;1;10;10;1163715074716;2006-11-16 22:11:14.716;2006-09-19 23:04:03.374013598;0;0;0;0;0
1908;3;80;1390;1163715459716;2006-11-16 22:17:39.716;2006-09-19 23:04:03.494568799;1310;526;197;325;262
1909;3;80;1390;1163717704716;2006-11-16 22:55:04.716;2006-09-19 23:04:04.197546530;1310;543;249;303;215
1910;2;20;510;1163722132716;2006-11-17 00:08:52.716;2006-09-19 23:04:05.584087907;490;214;81;121;74
1911;2;20;510;1163732047716;2006-11-17 02:54:07.716;2006-09-19 23:04:08.688775747;490;109;122;122;137
1912;1;10;10;1163740114716;2006-11-17 05:08:34.716;2006-09-19 23:04:11.214798623;0;0;0;0;0
1913;1;20;180;1163740432716;2006-11-17 05:13:52.716;2006-09-19 23:04:11.314374087;160;36;40;40;44
1914;1;20;20;1163740448716;2006-11-17 05:14:08.716;2006-09-19 23:04:11.319384174;0;0;0;0;0
1915;1;10;10;1163740686716;2006-11-17 05:18:06.716;2006-09-19 23:04:11.393909207;0;0;0;0;0
1916;1;20;260;1163740913716;2006-11-17 05:21:53.716;2006-09-19 23:04:11.464989806;240;95;41;59;45
1917;1;80;390;1163741626716;2006-11-17 05:33:46.716;2006-09-19 23:04:11.688251776;310;76;77;77;80
1918;3;80;1390;1163792172716;2006-11-17 19:36:12.716;2006-09-19 23:04:27.515740588;1310;304;327;327;352
1919;1;20;310;1163792841716;2006-11-17 19:47:21.716;2006-09-19 23:04:27.725224821;290;105;60;72;53
1920;4;10;1010;1163793331716;2006-11-17 19:55:31.716;2006-09-19 23:04:27.878658713;1000;220;250;250;280
1921;3;80;1410;1163793554716;2006-11-17 19:59:14.716;2006-09-19 23:04:27.948486791;1330;372;332;332;294
1922;3;80;1390;1163795145716;2006-11-17 20:25:45.716;2006-09-19 23:04:28.446677245;1310;597;170;295;248
1923;3;80;1390;1163796264716;2006-11-17 20:44:24.716;2006-09-19 23:04:28.797070154;1310;542;214;302;252
1924;2;20;480;1163797131716;2006-11-17 20:58:51.716;2006-09-19 23:04:29.068554204;460;142;114;112;92
1925;3;80;1390;1163797699716;2006-11-17 21:08:19.716;2006-09-19 23:04:29.246412267;1310;402;324;324;260
1926;1;40;310;1163798685716;2006-11-17 21:24:45.716;2006-09-19 23:04:29.555158834;270;87;67;66;50
1927;1;20;90;1163799150716;2006-11-17 21:32:30.716;2006-09-19 23:04:29.700764466;70;17;17;17;19
1928;1;40;310;1163799441716;2006-11-17 21:37:21.716;2006-09-19 23:04:29.791885410;270;105;57;64;44
1929;1;30;120;1163800122716;2006-11-17 21:48:42.716;2006-09-19 23:04:30.005127208;90;32;21;21;16
1930;1;30;140;1163800965716;2006-11-17 22:02:45.716;2006-09-19 23:04:30.269096128;110;29;27;27;27
1931;1;30;120;1163801452716;2006-11-17 22:10:52.716;2006-09-19 23:04:30.421590630;90;33;18;22;17
1932;5;80;1770;1163802099716;2006-11-17 22:21:39.716;2006-09-19 23:04:30.624185993;1690;495;422;422;351
1933;3;80;1390;1163805298716;2006-11-17 23:14:58.716;2006-09-19 23:04:31.625890119;1310;407;315;326;262
1934;1;30;120;1163805522716;2006-11-17 23:18:42.716;2006-09-19 23:04:31.696031326;90;30;21;21;18
1935;1;30;120;1163805694716;2006-11-17 23:21:34.716;2006-09-19 23:04:31.749889754;90;28;22;22;18
1936;3;80;1390;1163806289716;2006-11-17 23:31:29.716;2006-09-19 23:04:31.936202337;1310;524;291;306;189
1937;1;30;120;1163806895716;2006-11-17 23:41:35.716;2006-09-19 23:04:32.125959355;90;24;22;22;22
1938;2;20;510;1163807713716;2006-11-17 23:55:13.716;2006-09-19 23:04:32.382100016;490;238;62;98;92
1939;1;30;120;1163807858716;2006-11-17 23:57:38.716;2006-09-19 23:04:32.427503923;90;41;9;22;18
1940;1;20;390;1163808037716;2006-11-18 00:00:37.716;2006-09-19 23:04:32.483554263;370;115;89;92;74
1941;3;80;1390;1163809021716;2006-11-18 00:17:01.716;2006-09-19 23:04:32.791674569;1310;559;197;311;243
1942;3;80;1390;1163810869716;2006-11-18 00:47:49.716;2006-09-19 23:04:33.370339534;1310;635;92;326;257
1943;3;80;1390;1163812381716;2006-11-18 01:13:01.716;2006-09-19 23:04:33.843792688;1310;646;246;275;143
1944;1;10;20;1163896659716;2006-11-19 00:37:39.716;2006-09-19 23:05:00.233795896;10;2;2;2;4
1945;1;10;20;1163897520716;2006-11-19 00:52:00.716;2006-09-19 23:05:00.503401163;10;3;2;2;3
1946;1;10;20;1163897989716;2006-11-19 00:59:49.716;2006-09-19 23:05:00.650259317;10;4;2;2;2
1947;1;10;20;1163898349716;2006-11-19 01:05:49.716;2006-09-19 23:05:00.762986259;10;4;2;2;2
1948;1;10;20;1163900634716;2006-11-19 01:43:54.716;2006-09-19 23:05:01.478489205;10;2;2;2;4
1949;1;50;810;1163996768716;2006-11-20 04:26:08.716;2006-09-19 23:05:31.580966345;760;270;169;190;131
1950;1;50;810;1163997267716;2006-11-20 04:34:27.716;2006-09-19 23:05:31.737218411;760;172;190;190;208
1951;1;50;810;1163997772716;2006-11-20 04:42:52.716;2006-09-19 23:05:31.895349259;760;365;189;79;127
1952;1;10;20;1164011279716;2006-11-20 08:27:59.716;2006-09-19 23:05:36.124801469;10;2;2;2;4
1953;1;50;410;1164051551716;2006-11-20 19:39:11.716;2006-09-19 23:05:48.735188630;360;86;90;90;94
1954;1;50;290;1164051910716;2006-11-20 19:45:10.716;2006-09-19 23:05:48.847602441;240;57;60;60;63
1955;1;20;260;1164055595716;2006-11-20 20:46:35.716;2006-09-19 23:05:50.001487937;240;89;50;60;41
1956;1;20;260;1164056341716;2006-11-20 20:59:01.716;2006-09-19 23:05:50.235083209;240;96;40;59;45
1957;3;80;1390;1164056538716;2006-11-20 21:02:18.716;2006-09-19 23:05:50.296769897;1310;311;327;327;345
1958;1;20;260;1164057473716;2006-11-20 21:17:53.716;2006-09-19 23:05:50.589546814;240;71;60;60;49
1959;3;80;1390;1164057479716;2006-11-20 21:17:59.716;2006-09-19 23:05:50.591425596;1310;280;327;327;376
1960;1;10;170;1164058568716;2006-11-20 21:36:08.716;2006-09-19 23:05:50.932424593;160;67;27;35;31
1961;3;80;1390;1164058578716;2006-11-20 21:36:18.716;2006-09-19 23:05:50.935555897;1310;606;260;250;194
1962;1;10;10;1164058735716;2006-11-20 21:38:55.716;2006-09-19 23:05:50.984717369;0;0;0;0;0
1963;1;10;250;1164058745716;2006-11-20 21:39:05.716;2006-09-19 23:05:50.987848673;240;94;54;46;46
1964;1;10;10;1164058946716;2006-11-20 21:42:26.716;2006-09-19 23:05:51.050787881;0;0;0;0;0
1965;1;10;10;1164059328716;2006-11-20 21:48:48.716;2006-09-19 23:05:51.170403691;0;0;0;0;0
1966;3;80;1390;1164060002716;2006-11-20 22:00:02.716;2006-09-19 23:05:51.381453576;1310;369;327;327;287
1967;1;10;90;1164060190716;2006-11-20 22:03:10.716;2006-09-19 23:05:51.440322090;80;17;20;20;23
1968;1;30;40;1164061861716;2006-11-20 22:31:01.716;2006-09-19 23:05:51.963562975;10;2;2;2;4
1969;1;20;80;1164062019716;2006-11-20 22:33:39.716;2006-09-19 23:05:52.013037577;60;28;10;14;8
1970;1;10;60;1164063112716;2006-11-20 22:51:52.716;2006-09-19 23:05:52.355289096;50;24;6;12;8
1971;1;30;320;1164063610716;2006-11-20 23:00:10.716;2006-09-19 23:05:52.511228031;290;89;71;72;58
1972;1;30;320;1164063992716;2006-11-20 23:06:32.716;2006-09-19 23:05:52.630843841;290;67;72;72;79
1973;1;30;320;1164064399716;2006-11-20 23:13:19.716;2006-09-19 23:05:52.758287911;290;130;43;71;46
1974;1;10;90;1164065180716;2006-11-20 23:26:20.716;2006-09-19 23:05:53.002842748;80;40;5;20;15
1975;1;20;250;1164065693716;2006-11-20 23:34:53.716;2006-09-19 23:05:53.163478639;230;80;53;55;42
1976;3;80;1390;1164065777716;2006-11-20 23:36:17.716;2006-09-19 23:05:53.189781592;1310;407;316;326;261
1977;3;80;1400;1164067822716;2006-11-21 00:10:22.716;2006-09-19 23:05:53.830133244;1320;637;213;244;226
1978;1;10;60;1164067785716;2006-11-21 00:09:45.716;2006-09-19 23:05:53.818547420;50;18;10;12;10
1979;3;80;1390;1164068964716;2006-11-21 00:29:24.716;2006-09-19 23:05:54.187728152;1310;541;225;300;244
